|       WAVELENGTH|                  FLUX|     FLUX_UNCERTAINTY|ORDER|
|           double|                double|               double| long|
|               um|              MJy / sr|             MJy / sr|     |
|             null|                  null|                 null| null|
 6.452353600066925   0.009126895502201507 1.390415083976193e-05     4 
  6.45333353077308   0.008986274098054413 1.427586084799167e-05     4 
 6.454313461479235   0.009114708647046964 1.468869246129448e-05     4 
 6.455293392185391    0.00911036351727706 1.404762247648624e-05     4 
 6.456273322891547   0.008990488806952506 1.387267653116011e-05     4 
 6.457253253597702   0.008951202157727295 1.374529844042687e-05     4 
 6.458233184303857   0.008816290361030652 1.354698718438227e-05     4 
 6.459213115010012   0.008758312428900444 1.286368179323002e-05     4 
 6.460193045716168   0.008864491864375452 1.289512454733813e-05     4 
 6.461172976422323   0.008806045355477986 1.265993804337865e-05     4 
 6.462152907128479   0.008906174522313121  1.32964369979529e-05     4 
 6.463132837834634   0.008813791069875117 1.354325833498295e-05     4 
 6.464112768540789   0.008931223554138466 1.388347692426423e-05     4 
 6.465092699246945   0.008976103232298143 1.427752951295123e-05     4 
   6.4660726299531    0.00882759014781224 1.464371584434441e-05     4 
 6.467052560659256    0.00892144513971906 1.490729318048354e-05     4 
 6.468032491365411   0.008857498092449274 1.391762502341985e-05     4 
 6.469012422071566   0.008790264299417143 1.352335377730679e-05     4 
 6.469992352777721   0.008671589906112246 1.286763203612851e-05     4 
 6.470972283483877   0.008595471164632463 1.260295652966555e-05     4 
 6.471952214190033    0.00849518482496491  1.25465830655659e-05     4 
 6.472932144896188   0.008548484442755425 1.283623324952088e-05     4 
 6.473912075602343   0.008553563312294442 1.294438117754571e-05     4 
 6.474892006308498   0.008763527624444302 1.358093285104641e-05     4 
 6.475871937014654   0.008784632179452207 1.406204716646968e-05     4 
 6.476851867720809   0.008739862456403787  1.39584884869737e-05     4 
 6.477831798426965   0.008762290793567535 1.358870467951213e-05     4 
  6.47881172913312   0.008698421087500317 1.346037304461718e-05     4 
 6.479791659839275   0.008774607084657276  1.36442649862644e-05     4 
 6.480771590545431   0.008585161335860706 1.344288771636752e-05     4 
 6.481751521251586   0.008674661541624655 1.363998142733506e-05     4 
 6.482731451957742   0.008551041487026085 1.305910420414525e-05     4 
 6.483711382663897   0.008389982380596172 1.263559161661985e-05     4 
 6.484691313370052   0.008601409474404763 1.265022296782599e-05     4 
 6.485671244076207   0.008485730600728571 1.245827254763917e-05     4 
 6.486651174782363   0.008436971858907766 1.259183320601744e-05     4 
 6.487631105488519   0.008467418359869175 1.269146808974889e-05     4 
 6.488611036194674    0.00841566964096103 1.299884920860565e-05     4 
 6.489590966900829    0.00844578694673427 1.366579224968108e-05     4 
 6.490570897606984   0.008533370259028812 1.449282679631235e-05     4 
  6.49155082831314   0.008624089246004338 1.392139501988206e-05     4 
 6.492530759019295   0.008502686632096098 1.352899001103041e-05     4 
 6.493510689725451    0.00842485308754591 1.327534140282956e-05     4 
 6.494490620431606   0.008379289438333864 1.299927836398185e-05     4 
 6.495470551137761   0.008324419464969883 1.283445488447488e-05     4 
 6.496450481843917    0.00823861068124476 1.227917549715833e-05     4 
 6.497430412550072   0.008303002042409333 1.211066370391082e-05     4 
 6.498410343256228   0.008350946964174627 1.258075150332162e-05     4 
 6.499390273962383   0.008297091808473482 1.351589687160378e-05     4 
 6.500370204668538    0.00811673893048293 1.557913055649133e-05     4 
 6.501350135374694   0.008224785016321533   1.6283644954081e-05     4 
 6.502330066080849    0.00828882755528857 1.640313327298878e-05     4 
 6.503309996787005   0.008390801748200543 1.682062247699385e-05     4 
  6.50428992749316   0.008414892282405986 1.802011099236746e-05     4 
 6.505269858199315    0.00828908920117575 1.768535363688509e-05     4 
  6.50624978890547    0.00819848976600374 1.667485960149568e-05     4 
 6.507229719611626   0.008525477037013802 1.598066465202924e-05     4 
 6.508209650317781   0.008519136621901562 1.623091440281048e-05     4 
 6.509189581023937   0.008457438717259541  1.65252535813634e-05     4 
 6.510169511730092    0.00840546306181977 1.586371989779746e-05     4 
 6.511149442436247      0.008310017804688 1.529820149520392e-05     4 
 6.512129373142403   0.008287582238383584 1.477898722174078e-05     4 
 6.513109303848558   0.008311972030945318 1.561304837606829e-05     4 
 6.514089234554714   0.008342486651643482 1.634157648540529e-05     4 
 6.515069165260869   0.008377034500275653 1.671221134584321e-05     4 
 6.516049095967024   0.008429779767230791 1.680136116991328e-05     4 
  6.51702902667318   0.008471816676211413 1.678244350132298e-05     4 
 6.518008957379335   0.008539524944126376  1.74282180939055e-05     4 
 6.518988888085491     0.0085108285350486 1.757230913712728e-05     4 
 6.519968818791646   0.008206979954822599 1.756732822928833e-05     4 
 6.520948749497801   0.008260796652484415 1.592994575701842e-05     4 
 6.521928680203956   0.008203393799314888 1.542938572571155e-05     4 
 6.522908610910112   0.008248789158509155 1.568505556506142e-05     4 
 6.523888541616268   0.008123861145227857  1.57440742011823e-05     4 
 6.524868472322423    0.00818043107762794 1.584753304320429e-05     4 
 6.525848403028578    0.00838172775906686 1.571644024344099e-05     4 
 6.526828333734733   0.008315009965711525 1.572585740300608e-05     4 
 6.527808264440889   0.008429515828329247 1.654482967599913e-05     4 
 6.528788195147044   0.008445455632587534 1.741832147220878e-05     4 
   6.5297681258532   0.008504389082016292 1.750383485638602e-05     4 
 6.530748056559355   0.008477856763806023  1.69617891839488e-05     4 
  6.53172798726551   0.008258641219636612 1.678842324338731e-05     4 
 6.532707917971666   0.008403634095013919 1.675458529017955e-05     4 
 6.533687848677821   0.008397626285550337 1.642929558574776e-05     4 
 6.534667779383977   0.008220113088562946 1.603738922158286e-05     4 
 6.535647710090132   0.008200753827082097 1.546166755572333e-05     4 
 6.536627640796287   0.008073938522457465 1.524873777715493e-05     4 
 6.537607571502442   0.008256422961165766 1.567248273910543e-05     4 
 6.538587502208598   0.008152928022193896  1.58153713872029e-05     4 
 6.539567432914754   0.008199028152450712 1.642350595118308e-05     4 
 6.540547363620909      0.008459643583241  1.66981351717559e-05     4 
 6.541527294327064   0.008402950794983221 1.745865159141206e-05     4 
 6.542507225033219   0.008497161655374882 1.770711137434788e-05     4 
 6.543487155739375   0.008512195519679211 1.721851604828485e-05     4 
  6.54446708644553   0.008317679874573608 1.726999208741158e-05     4 
 6.545447017151686    0.00844298621558094  1.74184013373755e-05     4 
 6.546426947857841    0.00824199825423954  1.68572987492653e-05     4 
 6.547406878563996   0.008240721930940024 1.646871346271005e-05     4 
 6.548386809270152   0.008296943844406759 1.545864603358494e-05     4 
 6.549366739976307   0.008191454383890762 1.583890937802583e-05     4 
 6.550346670682463   0.008283238992310489  1.64584386536687e-05     4 
 6.551326601388618    0.00825412414205264  1.65287141924335e-05     4 
 6.552306532094773    0.00837692312730155 1.637365849455994e-05     4 
 6.553286462800929   0.008447810195687156 1.610824345009982e-05     4 
 6.554266393507084   0.008338923792408953 1.725192523031273e-05     4 
  6.55524632421324   0.008604460184859008  1.83348078809557e-05     4 
 6.556226254919395   0.008438251115627756 1.819612913170784e-05     4 
  6.55720618562555   0.008412249482812557 1.687909200577979e-05     4 
 6.558186116331705   0.008463159759400103 1.585837583403255e-05     4 
 6.559166047037861    0.00833882157937889 1.613154482045978e-05     4 
 6.560145977744016    0.00844796920330009 1.739710612615286e-05     4 
 6.561125908450172   0.008313794751231134 1.670473438712085e-05     4 
 6.562105839156327   0.008382331146135914 1.545464650128205e-05     4 
 6.563085769862482   0.008451270615971168 1.458536056346873e-05     4 
 6.564065700568638   0.008404572473413354  1.57645562253916e-05     4 
 6.565045631274793   0.008500550431679669 1.771161507402942e-05     4 
 6.566025561980949    0.00834074500898117 1.758707892426904e-05     4 
 6.567005492687104   0.008452843888697064 1.637671311079192e-05     4 
 6.567985423393259   0.008521970422371399 1.595710315099813e-05     4 
 6.568965354099415    0.00842537937265328  1.77707780613642e-05     4 
  6.56994528480557   0.008668893970652411 1.897926862600115e-05     4 
 6.570925215511726   0.008468642715547923 1.871613011001104e-05     4 
 6.571905146217881    0.00849554985954457 1.632219023716126e-05     4 
 6.572885076924036   0.008479515221409967 1.522595023902701e-05     4 
 6.573865007630191   0.008415339925005748 1.609182109107173e-05     4 
 6.574844938336347   0.008586208451067381 1.770144231805943e-05     4 
 6.575824869042503   0.008436462875254715 1.708265983984699e-05     4 
 6.576804799748658   0.008397778293969888 1.541626179598051e-05     4 
 6.577784730454813   0.008552516464634313 1.479858234366638e-05     4 
 6.578764661160968   0.008532638142002433 1.614313097491964e-05     4 
 6.579744591867124   0.008909919347148153 1.911889434368646e-05     4 
 6.580724522573279   0.008707429270189762 1.902338126889751e-05     4 
 6.581704453279435   0.008777534035181802 1.672070661069139e-05     4 
  6.58268438398559   0.008898637994931024  1.60608226177633e-05     4 
 6.583664314691745    0.00876946689642731 1.743049074804946e-05     4 
 6.584644245397901    0.00890303715019778 1.957019964297103e-05     4 
 6.585624176104056   0.008638616516362685 1.823441768896277e-05     4 
 6.586604106810212   0.008684812286170716 1.590995072569007e-05     4 
 6.587584037516367   0.008645245690986677 1.493092118283437e-05     4 
 6.588563968222522   0.008463291040541257 1.587194082289463e-05     4 
 6.589543898928677   0.008718700579240988 1.787665077441155e-05     4 
 6.590523829634833   0.008767235113002213 1.768191593779066e-05     4 
 6.591503760340989   0.008968944701774352 1.636443974058052e-05     4 
 6.592483691047144    0.00898591279485438 1.589211128967106e-05     4 
 6.593463621753299   0.008888722649090939 1.696191824203201e-05     4 
 6.594443552459454   0.009025137312060933 1.958680236876961e-05     4 
  6.59542348316561   0.009039141065881376 1.883178843019566e-05     4 
 6.596403413871765   0.009050171372380615 1.681982918170908e-05     4 
 6.597383344577921   0.009022506110320915 1.611772620714426e-05     4 
 6.598363275284076   0.009019455534244662 1.718033589036879e-05     4 
 6.599343205990231   0.009080568139189941 1.848268182760938e-05     4 
 6.600323136696387   0.008942878867286484 1.731741505390797e-05     4 
 6.601303067402542   0.009062751115138653 1.598582389435343e-05     4 
 6.602282998108698   0.009060243034856993 1.570699264635224e-05     4 
 6.603262928814853   0.009018685244658119 1.645804908350433e-05     4 
 6.604242859521008    0.00908982148304024 1.797766517775884e-05     4 
 6.605222790227163   0.009118191509906448  1.77821560583724e-05     4 
 6.606202720933319    0.00909260190285913 1.724627947541056e-05     4 
 6.607182651639475   0.009104733577163794   1.7234747688033e-05     4 
  6.60816258234563   0.009046359875463037 1.762053787130488e-05     4 
 6.609142513051785   0.009315069142306967 1.903988902681337e-05     4 
  6.61012244375794   0.009149590410028824 1.822316299355543e-05     4 
 6.611102374464096   0.009129766958277958 1.680734071649636e-05     4 
 6.612082305170251   0.009192947345057984 1.621103473115057e-05     4 
 6.613062235876407   0.009007409256138278 1.645042982201084e-05     4 
 6.614042166582562   0.009001215706147505 1.739951566261286e-05     4 
 6.615022097288717   0.008813338568731916 1.658466176373475e-05     4 
 6.616002027994873    0.00898379550961453 1.577541804000227e-05     4 
 6.616981958701028    0.00907628370409621 1.613834995421896e-05     4 
 6.617961889407184     0.0090856669983804 1.719728086910716e-05     4 
 6.618941820113339   0.009198968703915589 1.812095469610868e-05     4 
 6.619921750819494     0.0091306072063013 1.802944174265047e-05     4 
  6.62090168152565   0.009268117346228632 1.778818651820332e-05     4 
 6.621881612231805   0.009503796811972701 1.820353191345364e-05     4 
 6.622861542937961   0.009625883118337028 1.862405915982807e-05     4 
 6.623841473644116   0.009471898912315355 1.856932030425868e-05     4 
 6.624821404350271   0.009115653703123401 1.708814150066726e-05     4 
 6.625801335056426   0.009047851402151759 1.647703122949682e-05     4 
 6.626781265762582   0.008991003711466175 1.626569609357099e-05     4 
 6.627761196468737   0.009100046401519159 1.657914527770741e-05     4 
 6.628741127174893   0.009232148041883659 1.685663955550309e-05     4 
 6.629721057881048   0.009319327146248751 1.666635349680756e-05     4 
 6.630700988587203   0.009507701306847388 1.669938603467818e-05     4 
 6.631680919293359   0.009742367396274808 1.656415004319045e-05     4 
 6.632660849999514    0.01005874323041174 1.822076342370508e-05     4 
  6.63364078070567    0.01055212360564077 1.905787454933152e-05     4 
 6.634620711411825    0.01051870982003583 1.923976614715876e-05     4 
  6.63560064211798    0.01004973095637105 1.810433568459273e-05     4 
 6.636580572824136   0.009735790134486182 1.691043058141468e-05     4 
 6.637560503530291   0.009515126213537804 1.677863982451466e-05     4 
 6.638540434236447   0.009438596180789696 1.749811977755532e-05     4 
 6.639520364942602   0.009475761218716463 1.755585948604075e-05     4 
 6.640500295648757   0.009524222939420115 1.692221073126872e-05     4 
 6.641480226354912   0.009371005506541881 1.606778846083589e-05     4 
 6.642460157061068   0.009424922198621248 1.570032536991022e-05     4 
 6.643440087767224   0.009730555689899565 1.707586673703753e-05     4 
 6.644420018473379    0.00942181943027243 1.800171763553936e-05     4 
 6.645399949179534   0.009449098079348786 1.819496235575847e-05     4 
 6.646379879885689   0.009377472054861327 1.706991620440074e-05     4 
 6.647359810591845   0.009356288005564694 1.666651281224509e-05     4 
    6.648339741298   0.009370231216635362 1.789651828770598e-05     4 
 6.649319672004156     0.0092211578141177 1.906097081011849e-05     4 
 6.650299602710311   0.009439028288966192 1.843857213728925e-05     4 
 6.651279533416466   0.009326355511907632   1.6906376990784e-05     4 
 6.652259464122622   0.009354967362162027 1.560852099583816e-05     4 
 6.653239394828777    0.00928361816982952 1.613743204776201e-05     4 
 6.654219325534933    0.00913854800134569 1.711133007339461e-05     4 
 6.655199256241088   0.009128752269452065 1.715305540094157e-05     4 
 6.656179186947243   0.009097011389558011 1.663208534372751e-05     4 
 6.657159117653398    0.00918724874367026  1.55896338645344e-05     4 
 6.658139048359554   0.009284696201636033 1.631645810204254e-05     4 
  6.65911897906571   0.009287583070894573 1.764500086839097e-05     4 
 6.660098909771865   0.009584224501350101 1.900462409871718e-05     4 
  6.66107884047802   0.009501262911492924 1.891017381574358e-05     4 
 6.662058771184175   0.009478429227664998  1.70924290457034e-05     4 
 6.663038701890331   0.009494537968622254 1.731274172441314e-05     4 
 6.664018632596486   0.009353394745227747 1.768323198752484e-05     4 
 6.664998563302642    0.00932625176746909 1.745152245920628e-05     4 
 6.665978494008797   0.009275605858453715 1.735500036090037e-05     4 
 6.666958424714952   0.009260417439939446 1.610926364955287e-05     4 
 6.667938355421108   0.009330587635741397  1.57629957765209e-05     4 
 6.668918286127263    0.00931927627990381 1.657844044873227e-05     4 
 6.669898216833419   0.009378456284069142 1.679392981146256e-05     4 
 6.670878147539574    0.00950241968581899  1.75754629174326e-05     4 
 6.671858078245729   0.009357998092900483 1.769798223921983e-05     4 
 6.672838008951884   0.009455968871357615 1.765167143216543e-05     4 
  6.67381793965804   0.009469559012344548 1.837236039607771e-05     4 
 6.674797870364196   0.009637789662076807 1.857255872746462e-05     4 
 6.675777801070351   0.009465423010320525 1.803186783547439e-05     4 
 6.676757731776506   0.009337202575273764 1.750476675421887e-05     4 
 6.677737662482661   0.009295738866146966 1.730180534155406e-05     4 
 6.678717593188817    0.00917846860836162 1.717974803581471e-05     4 
 6.679697523894972   0.009313372703742155 1.708748465292183e-05     4 
 6.680677454601128    0.00907836894941495 1.594589478832002e-05     4 
 6.681657385307283   0.009140981968644848 1.596304264151917e-05     4 
 6.682637316013438    0.00930168530010241 1.648415060668748e-05     4 
 6.683617246719594   0.009337709090446863 1.740275529173355e-05     4 
 6.684597177425749   0.009581308358916003 1.761243526376883e-05     4 
 6.685577108131905   0.009501501708317234 1.689446038685691e-05     4 
  6.68655703883806   0.009658671848676569 1.741877846317016e-05     4 
 6.687536969544215   0.009699481326112246 1.821680709442428e-05     4 
 6.688516900250371    0.00967419521866592 1.914445866414143e-05     4 
 6.689496830956526   0.009592161370044622 1.878702253470634e-05     4 
 6.690476761662682   0.009458164136806285 1.712933772339307e-05     4 
 6.691456692368837   0.009520449228919203 1.642586832946893e-05     4 
 6.692436623074992   0.009337011367575672 1.689395619461787e-05     4 
 6.693416553781147   0.008984763396999811 1.729288743846607e-05     4 
 6.694396484487303    0.00916115725072699 1.749145037573178e-05     4 
 6.695376415193458   0.009247569025035977 1.651044152245589e-05     4 
 6.696356345899614   0.009387431908720342 1.570171793709493e-05     4 
 6.697336276605769   0.009363889239301707 1.610959305549199e-05     4 
 6.698316207311924   0.009435692880701148 1.778291334561061e-05     4 
  6.69929613801808   0.009618375596455873 1.900866093340545e-05     4 
 6.700276068724235   0.009381406032622051 1.869923160397624e-05     4 
 6.701255999430391   0.009618442937205665 1.730073279597807e-05     4 
 6.702235930136546    0.00956525591345004 1.741468029409232e-05     4 
 6.703215860842701   0.009663473802998717 1.864677923549609e-05     4 
 6.704195791548857   0.009660328177211552 1.888067765104063e-05     4 
 6.705175722255012   0.009353378974737408 1.812918172222457e-05     4 
 6.706155652961168   0.009399620245183139  1.67988148242112e-05     4 
 6.707135583667323   0.009246340897658118 1.555736093208324e-05     4 
 6.708115514373478   0.009100966481974036  1.63650437324215e-05     4 
 6.709095445079633   0.009337012963535323 1.740446721050429e-05     4 
 6.710075375785789   0.009211705736129673 1.750398563312928e-05     4 
 6.711055306491945   0.009414082270962958 1.690577529028579e-05     4 
   6.7120352371981   0.009404212434268802 1.657691910463539e-05     4 
 6.713015167904255   0.009523872940341179 1.770449169583662e-05     4 
  6.71399509861041   0.009705270228814341 1.937162137734811e-05     4 
 6.714975029316566   0.009640113991407205 1.934546744450434e-05     4 
 6.715954960022721   0.009880980157311377 1.890505603248187e-05     4 
 6.716934890728877   0.009992856492161131 1.813638908381036e-05     4 
 6.717914821435031    0.01032945834425496 1.785275578080889e-05     4 
 6.718894752141187    0.01061122451268384 1.884592328293111e-05     4 
 6.719874682847343     0.0104234985149921 1.879268967039935e-05     4 
 6.720854613553498    0.01012511591047504 1.778368690045274e-05     4 
 6.721834544259654   0.009737290225068094 1.684024827715518e-05     4 
 6.722814474965809   0.009453829498425855 1.657336873925671e-05     4 
 6.723794405671964   0.009540112933410684 1.761310087902139e-05     4 
 6.724774336378119   0.009428864668389393 1.804069532009387e-05     4 
 6.725754267084275   0.009511450004007134 1.819337214892191e-05     4 
 6.726734197790431   0.009395668829934242 1.744154251454185e-05     4 
 6.727714128496586   0.009450428909199726 1.790583551714617e-05     4 
 6.728694059202741   0.009569350294350801  1.92208860970631e-05     4 
 6.729673989908896   0.009609436562517237 1.988764553832556e-05     4 
 6.730653920615052    0.00968549113050154 1.927419423954383e-05     4 
 6.731633851321207    0.00933626047847737 1.758282255620077e-05     4 
 6.732613782027363   0.009281038411874222 1.660933834661785e-05     4 
 6.733593712733518   0.009244572763017676 1.649181565350959e-05     4 
 6.734573643439673    0.00919064081078713 1.730988214383662e-05     4 
 6.735553574145829   0.009190929632895334 1.802802068576155e-05     4 
 6.736533504851984   0.008961916563344762 1.779052942675132e-05     4 
  6.73751343555814   0.008920064913861032 1.737560280423292e-05     4 
 6.738493366264295   0.009082520054465446 1.729266696629804e-05     4 
  6.73947329697045   0.009181645232440807 1.801302867462207e-05     4 
 6.740453227676605   0.009362120993284226 1.900129499653631e-05     4 
 6.741433158382761     0.0093384404714116 1.885207329870847e-05     4 
 6.742413089088917   0.009473806099881627 1.843395531701305e-05     4 
 6.743393019795072   0.009414297614075962 1.820598873972977e-05     4 
 6.744372950501227    0.00942675316333878 1.806255578960872e-05     4 
 6.745352881207382   0.009445838905887488 1.751293462004229e-05     4 
 6.746332811913538   0.009182782275079716 1.788300671545892e-05     4 
 6.747312742619693   0.009247991475467244 1.767364522640347e-05     4 
 6.748292673325849   0.009249867403700218 1.737371659937772e-05     4 
 6.749272604032004   0.009171905538681304  1.67872144753939e-05     4 
 6.750252534738159   0.009200475692606819 1.643451235949663e-05     4 
 6.751232465444315   0.009061585739225287 1.672262104728605e-05     4 
  6.75221239615047   0.009198139282418097 1.793847770903755e-05     4 
 6.753192326856626   0.009305749200382182  1.85063766078945e-05     4 
 6.754172257562781   0.009394844199654927 1.877385101420365e-05     4 
 6.755152188268936   0.009493015432177277 1.837544281386211e-05     4 
 6.756132118975092   0.009359443204112777 1.778666861917957e-05     4 
 6.757112049681247   0.009508438914716246  1.84749672976855e-05     4 
 6.758091980387403   0.009420155121903246 1.895070998478529e-05     4 
 6.759071911093558    0.00940082677605262  1.89688577314177e-05     4 
 6.760051841799713   0.009272456192950885 1.808312880769578e-05     4 
 6.761031772505868   0.009238257361667513 1.684471150768494e-05     4 
 6.762011703212024   0.009292533170702352 1.630105873714912e-05     4 
 6.762991633918179   0.009070371463869355 1.673782677150393e-05     4 
 6.763971564624335   0.009158498871022585 1.804593925335517e-05     4 
  6.76495149533049   0.009316742191113364 1.869572956344382e-05     4 
 6.765931426036645   0.009164922826225332  1.76792626317583e-05     4 
 6.766911356742801   0.009505599078951847 1.710941343803806e-05     4 
 6.767891287448956   0.009533137759847406 1.740199521874487e-05     4 
 6.768871218155112   0.009758093902765294 1.893493687595326e-05     4 
 6.769851148861266   0.009758649308576926 2.039487350500319e-05     4 
 6.770831079567422   0.009740345907861598 2.027549970042499e-05     4 
 6.771811010273578     0.0097137571588785 1.881341405962926e-05     4 
 6.772790940979733   0.009389895069288839 1.796658648213313e-05     4 
 6.773770871685889   0.009453018048187541 1.780009692433524e-05     4 
 6.774750802392044   0.009250346748183568 1.784172563460433e-05     4 
 6.775730733098199   0.009317243683992598 1.813144397737993e-05     4 
 6.776710663804354   0.009242853665480175 1.786802253319976e-05     4 
  6.77769059451051   0.009110088119218998 1.702642187149894e-05     4 
 6.778670525216666    0.00908229894012023  1.65559006503599e-05     4 
 6.779650455922821   0.009006330818884686 1.709225551030668e-05     4 
 6.780630386628976   0.009125657157861618 1.825480446371008e-05     4 
 6.781610317335131   0.009255725206253613 1.869486623887643e-05     4 
 6.782590248041287   0.009262058860649127 1.903817417621905e-05     4 
 6.783570178747442    0.00940846724255126 1.875778975651593e-05     4 
 6.784550109453598   0.009384241230208734 1.888243771650962e-05     4 
 6.785530040159752   0.009503401435146825 1.880342600542526e-05     4 
 6.786509970865908    0.00933619776826493 1.888070826339443e-05     4 
 6.787489901572064   0.009335198701075203 1.820012617477592e-05     4 
 6.788469832278219    0.00922924468703642    1.720177913727e-05     4 
 6.789449762984375   0.009004155050331804 1.726586235785064e-05     4 
  6.79042969369053   0.009162294305268286 1.748061958873985e-05     4 
 6.791409624396685   0.009120554132042512 1.763409854031147e-05     4 
  6.79238955510284   0.009278103410326543 1.754494185801103e-05     4 
 6.793369485808996   0.009321110932969539 1.683824543559969e-05     4 
 6.794349416515152   0.009417441510797379  1.72858552966817e-05     4 
 6.795329347221307     0.0094890256263133 1.867519051519115e-05     4 
 6.796309277927462   0.009458246889250824  1.94643603285493e-05     4 
 6.797289208633617   0.009621623561409786 1.948531043846284e-05     4 
 6.798269139339773   0.009485201945329121 1.882641318429159e-05     4 
 6.799249070045928   0.009536512385500436 1.783945606254634e-05     4 
 6.800229000752084   0.009360021475025258  1.76651535405933e-05     4 
 6.801208931458239   0.009307227495842669 1.851992826772326e-05     4 
 6.802188862164394   0.009327231374285034 1.866256720590427e-05     4 
  6.80316879287055   0.009401113711965177 1.883615989442745e-05     4 
 6.804148723576705   0.009283939112132295  1.70658623861378e-05     4 
 6.805128654282861   0.009181841613138106 1.627343632848488e-05     4 
 6.806108584989015   0.009249941630498412 1.664120653391656e-05     4 
 6.807088515695171   0.009318123649357891 1.748750110864568e-05     4 
 6.808068446401326   0.009197463883175069 1.837770350600137e-05     4 
 6.809048377107482   0.009552282723746381 1.873229183125563e-05     4 
 6.810028307813638   0.009478024806607066 1.830448850921133e-05     4 
 6.811008238519793   0.009719867416169684  1.80300649683714e-05     4 
 6.811988169225948   0.009568827126654265 1.857567805645388e-05     4 
 6.812968099932103   0.009539146761518541 1.919434315939333e-05     4 
 6.813948030638259   0.009639332917460098 1.972018015641183e-05     4 
 6.814927961344414   0.009419606694104498   1.8815329972774e-05     4 
  6.81590789205057    0.00954403820790736  1.80531390199736e-05     4 
 6.816887822756725   0.009275285177256254 1.651093591820511e-05     4 
  6.81786775346288   0.009240857533600872 1.636528124345682e-05     4 
 6.818847684169036   0.009314167777806987 1.715895776490382e-05     4 
 6.819827614875191   0.009221437400714105 1.692987160089155e-05     4 
 6.820807545581347   0.009444441379382771 1.748179987540361e-05     4 
 6.821787476287501   0.009195627782803181 1.797650834845768e-05     4 
 6.822767406993657    0.00958214001666794  1.83910741653774e-05     4 
 6.823747337699813   0.009463805586324066 1.850206665590255e-05     4 
 6.824727268405968   0.009687639083227345 1.874318945174636e-05     4 
 6.825707199112124     0.0098147883485304 1.884475007333949e-05     4 
 6.826687129818279   0.009607961641525165 1.951131394754345e-05     4 
 6.827667060524434   0.009888391545409606 1.990437318408777e-05     4 
 6.828646991230589   0.009422779294286749 1.835284692594976e-05     4 
 6.829626921936745   0.009536082974135498 1.760337424911667e-05     4 
   6.8306068526429   0.009449236319311475  1.67340108117508e-05     4 
 6.831586783349056   0.009416961734113511 1.656685833025799e-05     4 
 6.832566714055211   0.009498155081528459  1.70589550843305e-05     4 
 6.833546644761366   0.009168321792470823 1.826789095340763e-05     4 
 6.834526575467522   0.009515988027253675 1.754701064838128e-05     4 
 6.835506506173677   0.009518844638382977 1.719924810695423e-05     4 
 6.836486436879833   0.009753939676908048 1.680377676208582e-05     4 
 6.837466367585987   0.009812175573399131 1.749963252009753e-05     4 
 6.838446298292143    0.00968421299960675 1.843399273106023e-05     4 
 6.839426228998299   0.009995784746378519 1.994203623354354e-05     4 
 6.840406159704454    0.00969488880597789 1.986148493504474e-05     4 
  6.84138609041061    0.00989209795170821 1.839552779917869e-05     4 
 6.842366021116765    0.00978730821717579 1.718290826486565e-05     4 
  6.84334595182292   0.009610912454142008    1.644243898483e-05     4 
 6.844325882529075   0.009688074265309097 1.722737986316495e-05     4 
 6.845305813235231   0.009416489877862207 1.813852039204292e-05     4 
 6.846285743941387   0.009602880477608527  1.79070914560117e-05     4 
 6.847265674647542    0.00939669004606145 1.705843817047008e-05     4 
 6.848245605353697   0.009613330778694813 1.632469242027254e-05     4 
 6.849225536059852   0.009644991509794826 1.608671704014747e-05     4 
 6.850205466766008   0.009474023999234315 1.696136532577573e-05     4 
 6.851185397472163   0.009687513095447419 1.875724637768265e-05     4 
 6.852165328178319   0.009460374880043611 1.906183691919968e-05     4 
 6.853145258884474    0.00974702097772881 1.907069361610102e-05     4 
 6.854125189590629   0.009756773967678012  1.80922596935752e-05     4 
 6.855105120296785   0.009919723720329236 1.763178077941784e-05     4 
  6.85608505100294    0.01006292575319049 1.804587123217489e-05     4 
 6.857064981709096   0.009696806721350726 1.873223395621371e-05     4 
  6.85804491241525    0.00983377235147897  1.85881840691093e-05     4 
 6.859024843121406   0.009510491886763178 1.748114862229818e-05     4 
 6.860004773827561   0.009578379305744648 1.662973424578426e-05     4 
 6.860984704533717   0.009695645167057232 1.613079144290781e-05     4 
 6.861964635239873   0.009519212452990554 1.633762329235174e-05     4 
 6.862944565946028   0.009802192756811401 1.748344879617164e-05     4 
 6.863924496652183   0.009799209989145005 1.833652219517441e-05     4 
 6.864904427358338   0.009987645026369273 1.859597466735867e-05     4 
 6.865884358064494   0.009807857831380494 1.837425041848977e-05     4 
 6.866864288770649   0.009915553188587084 1.840181076319399e-05     4 
 6.867844219476805    0.01006814773505159 1.832580263305797e-05     4 
  6.86882415018296   0.009931794085998634 1.841388268521829e-05     4 
 6.869804080889115    0.01019863891171993 1.944428478582464e-05     4 
 6.870784011595271   0.009888873533303403  1.89670589223898e-05     4 
 6.871763942301426   0.009923537945050647 1.801854010231697e-05     4 
 6.872743873007582   0.009740949866431694 1.697397602659297e-05     4 
 6.873723803713736   0.009671452476233222 1.641063594505008e-05     4 
 6.874703734419892   0.009734915950049914 1.672715864448758e-05     4 
 6.875683665126048   0.009540416260074437 1.740664600065991e-05     4 
 6.876663595832203   0.009735126776962366 1.783081455084028e-05     4 
